,IMDB_code_GS,Movie_Name_GS,Also_Known_As_AKAS_GS,Also_Known_As_COUNTRIES_AKAS_GS,Year_GS,Runtime_min_GS,Sound_Mix_GS,Color_GS,Aspect_Ratio_GS,Popularity_GS,Popularity_up_or_down_GS,Matascore_GS,Metafavor_GS,User_review_GS,Critic_review_GS,IMDB_codes_RELATED_MOVIES_GS,Names_RELATED_MOVIES_GS,Number_of_votes_RELATED_MOVIES_GS,Scores_RELATED_MOVIES_GS,Storyline_GS,Keywords_KEYWORDS_GS,Keywords_Weights_KEYWORDS_GS,Release_Locations_GS,Release_Date_Completes_GS,Filming_locations_GS,Filming_dates_GS,Gross_Exact_Value_GROSS_GS,Gross_Exact_Value_Unit_GROSS_GS,Genres_SET_GENRE,Action_HOTVECTOR_GENRE,Adventure_HOTVECTOR_GENRE,Animation_HOTVECTOR_GENRE,Biography_HOTVECTOR_GENRE,Comedy_HOTVECTOR_GENRE,Crime_HOTVECTOR_GENRE,Documentary_HOTVECTOR_GENRE,Drama_HOTVECTOR_GENRE,Family_HOTVECTOR_GENRE,Fantasy_HOTVECTOR_GENRE,History_HOTVECTOR_GENRE,Horror_HOTVECTOR_GENRE,Music_HOTVECTOR_GENRE,Musical_HOTVECTOR_GENRE,Mystery_HOTVECTOR_GENRE,Romance_HOTVECTOR_GENRE,Sci_Fi_HOTVECTOR_GENRE,Short_HOTVECTOR_GENRE,Sport_HOTVECTOR_GENRE,Thriller_HOTVECTOR_GENRE,War_HOTVECTOR_GENRE,Western_HOTVECTOR_GENRE,Countries_SET_COUNTRY,Countries_NONGEO_DIS_COUNTRY,Countries_GEO_DIS_COUNTRY,Algeria_HOTVECTOR_COUNTRY,Argentina_HOTVECTOR_COUNTRY,Australia_HOTVECTOR_COUNTRY,Austria_HOTVECTOR_COUNTRY,Bangladesh_HOTVECTOR_COUNTRY,Belgium_HOTVECTOR_COUNTRY,Brazil_HOTVECTOR_COUNTRY,Bulgaria_HOTVECTOR_COUNTRY,Canada_HOTVECTOR_COUNTRY,Chile_HOTVECTOR_COUNTRY,China_HOTVECTOR_COUNTRY,Cuba_HOTVECTOR_COUNTRY,Czechoslovakia_HOTVECTOR_COUNTRY,Denmark_HOTVECTOR_COUNTRY,East_Germany_HOTVECTOR_COUNTRY,Egypt_HOTVECTOR_COUNTRY,Finland_HOTVECTOR_COUNTRY,France_HOTVECTOR_COUNTRY,Greece_HOTVECTOR_COUNTRY,Hong_Kong_HOTVECTOR_COUNTRY,Hungary_HOTVECTOR_COUNTRY,India_HOTVECTOR_COUNTRY,Iran_HOTVECTOR_COUNTRY,Ireland_HOTVECTOR_COUNTRY,Israel_HOTVECTOR_COUNTRY,Italy_HOTVECTOR_COUNTRY,Japan_HOTVECTOR_COUNTRY,Mexico_HOTVECTOR_COUNTRY,Netherlands_HOTVECTOR_COUNTRY,Norway_HOTVECTOR_COUNTRY,Pakistan_HOTVECTOR_COUNTRY,Philippines_HOTVECTOR_COUNTRY,Poland_HOTVECTOR_COUNTRY,Romania_HOTVECTOR_COUNTRY,South_Africa_HOTVECTOR_COUNTRY,South_Korea_HOTVECTOR_COUNTRY,Soviet_Union_HOTVECTOR_COUNTRY,Spain_HOTVECTOR_COUNTRY,Sweden_HOTVECTOR_COUNTRY,Switzerland_HOTVECTOR_COUNTRY,Taiwan_HOTVECTOR_COUNTRY,Thailand_HOTVECTOR_COUNTRY,Turkey_HOTVECTOR_COUNTRY,UK_HOTVECTOR_COUNTRY,USA_HOTVECTOR_COUNTRY,Venezuela_HOTVECTOR_COUNTRY,Vietnam_HOTVECTOR_COUNTRY,West_Germany_HOTVECTOR_COUNTRY,Yugoslavia_HOTVECTOR_COUNTRY,Languages_SET_LANGUAGE,Similarity_to_English_PVALUE_LANGUAGE,Similarity_to_English_GOOGLE_RES_LANGUAGE,Arabic_HOTVECTOR_LANGUAGE,Azerbaijani_HOTVECTOR_LANGUAGE,Bengali_HOTVECTOR_LANGUAGE,Bulgarian_HOTVECTOR_LANGUAGE,Cantonese_HOTVECTOR_LANGUAGE,Czech_HOTVECTOR_LANGUAGE,Danish_HOTVECTOR_LANGUAGE,Dutch_HOTVECTOR_LANGUAGE,English_HOTVECTOR_LANGUAGE,Estonian_HOTVECTOR_LANGUAGE,Finnish_HOTVECTOR_LANGUAGE,French_HOTVECTOR_LANGUAGE,Georgian_HOTVECTOR_LANGUAGE,German_HOTVECTOR_LANGUAGE,Greek_HOTVECTOR_LANGUAGE,Hebrew_HOTVECTOR_LANGUAGE,Hindi_HOTVECTOR_LANGUAGE,Hungarian_HOTVECTOR_LANGUAGE,Icelandic_HOTVECTOR_LANGUAGE,Italian_HOTVECTOR_LANGUAGE,Japanese_HOTVECTOR_LANGUAGE,Kannada_HOTVECTOR_LANGUAGE,Khmer_HOTVECTOR_LANGUAGE,Klingon_HOTVECTOR_LANGUAGE,Korean_HOTVECTOR_LANGUAGE,Latin_HOTVECTOR_LANGUAGE,Malayalam_HOTVECTOR_LANGUAGE,Mandarin_HOTVECTOR_LANGUAGE,Mandingo_HOTVECTOR_LANGUAGE,Marathi_HOTVECTOR_LANGUAGE,None_HOTVECTOR_LANGUAGE,Norwegian_HOTVECTOR_LANGUAGE,Persian_HOTVECTOR_LANGUAGE,Polish_HOTVECTOR_LANGUAGE,Portuguese_HOTVECTOR_LANGUAGE,Punjabi_HOTVECTOR_LANGUAGE,Romanian_HOTVECTOR_LANGUAGE,Romany_HOTVECTOR_LANGUAGE,Russian_HOTVECTOR_LANGUAGE,Samoan_HOTVECTOR_LANGUAGE,Serbo_Croatian_HOTVECTOR_LANGUAGE,Spanish_HOTVECTOR_LANGUAGE,Swedish_HOTVECTOR_LANGUAGE,Tamil_HOTVECTOR_LANGUAGE,Telugu_HOTVECTOR_LANGUAGE,Thai_HOTVECTOR_LANGUAGE,Turkish_HOTVECTOR_LANGUAGE,Vietnamese_HOTVECTOR_LANGUAGE,Yiddish_HOTVECTOR_LANGUAGE,Zulu_HOTVECTOR_LANGUAGE,Release_Date_Loc_BOXOFFICE,Release_Date_BOXOFFICE,Budget_Val_BOXOFFICE,Budget_Unit_BOXOFFICE,Opening_Weekend_USA_Income_BOXOFFICE,Opening_Weekend_USA_Income_Unit_BOXOFFICE,Opening_Weekend_USA_Date_BOXOFFICE,Opening_Weekend_USA_release_BOXOFFICE,Gross_USA_Value_BOXOFFICE,Gross_USA_Unit_BOXOFFICE,Gross_USA_Date_BOXOFFICE,Cumulative_Worldwide_Gross_Val_BOXOFFICE,Cumulative_Worldwide_Gross_Unit_BOXOFFICE,Cumulative_Worldwide_Gross_Date_BOXOFFICE,Director_DWSC,Director_GOOGLE_RES_DWSC,Writers_DWSC,Writers_GOOGLE_RES_DWSC,Stars_Full_List_DWSC,Stars_Short_List_DWSC,Roles_DWSC,Stars_GOOGLE_RES_DWSC,Companies_DWSC,Companies_GOOGLE_RES_DWSC,Certificate_PG,Certificate_AGE_PG,Certificate_Country_PG,Sex_and_Nudity_NUM_PG,Sex_and_Nudity_SEVERITY_PG,Violence_and_Gore_NUM_PG,Violence_and_Gore_SEVERITY_PG,Profanity_NUM_PG,Profanity_SEVERITY_PG,Alcohol_Drugs_and_Smoking_NUM_PG,Alcohol_Drugs_and_Smoking_SEVERITY_PG,Frightening_and_IntenseScenes_NUM_PG,Frightening_and_IntenseScenes_SEVERITY_PG,IMDB_rating_G_RATING,Number_of_votes_G_RATING,Arithmetic_mean_G_RATING,Median_G_RATING,1_PERCENT_DEMOGRAPHIC_DIST_RATING,1_NUM_DEMOGRAPHIC_DIST_RATING,2_PERCENT_DEMOGRAPHIC_DIST_RATING,2_NUM_DEMOGRAPHIC_DIST_RATING,3_PERCENT_DEMOGRAPHIC_DIST_RATING,3_NUM_DEMOGRAPHIC_DIST_RATING,4_PERCENT_DEMOGRAPHIC_DIST_RATING,4_NUM_DEMOGRAPHIC_DIST_RATING,5_PERCENT_DEMOGRAPHIC_DIST_RATING,5_NUM_DEMOGRAPHIC_DIST_RATING,6_PERCENT_DEMOGRAPHIC_DIST_RATING,6_NUM_DEMOGRAPHIC_DIST_RATING,7_PERCENT_DEMOGRAPHIC_DIST_RATING,7_NUM_DEMOGRAPHIC_DIST_RATING,8_PERCENT_DEMOGRAPHIC_DIST_RATING,8_NUM_DEMOGRAPHIC_DIST_RATING,9_PERCENT_DEMOGRAPHIC_DIST_RATING,9_NUM_DEMOGRAPHIC_DIST_RATING,10_PERCENT_DEMOGRAPHIC_DIST_RATING,10_NUM_DEMOGRAPHIC_DIST_RATING,Top_1000_Voters_SCORE_DEMOGRAPHIC_GIS_RATING,Top_1000_Voters_NUM_DEMOGRAPHIC_GIS_RATING,US_Users_SCORE_DEMOGRAPHIC_GIS_RATING,US_Users_NUM_DEMOGRAPHIC_GIS_RATING,Non_US_Users_SCORE_DEMOGRAPHIC_GIS_RATING,Non_US_Users_NUM_DEMOGRAPHIC_GIS_RATING,AllAges_ALLGENDER_SCORE_DEMOGRAPHIC_GG_RATING,AllAges_ALLGENDER_NUM_DEMOGRAPHIC_GG_RATING,Under_18_ALLGENDER_SCORE_DEMOGRAPHIC_GG_RATING,Under_18_ALLGENDER_NUM_DEMOGRAPHIC_GG_RATING,18_29_ALLGENDER_SCORE_DEMOGRAPHIC_GG_RATING,18_29_ALLGENDER_NUM_DEMOGRAPHIC_GG_RATING,30_44_ALLGENDER_SCORE_DEMOGRAPHIC_GG_RATING,30_44_ALLGENDER_NUM_DEMOGRAPHIC_GG_RATING,Over_45_ALLGENDER_SCORE_DEMOGRAPHIC_GG_RATING,Over_45_ALLGENDER_NUM_DEMOGRAPHIC_GG_RATING,AllAges_MALE_SCORE_DEMOGRAPHIC_GG_RATING,AllAges_MALE_NUM_DEMOGRAPHIC_GG_RATING,Under_18_MALE_SCORE_DEMOGRAPHIC_GG_RATING,Under_18_MALE_NUM_DEMOGRAPHIC_GG_RATING,18_29_MALE_SCORE_DEMOGRAPHIC_GG_RATING,18_29_MALE_NUM_DEMOGRAPHIC_GG_RATING,30_44_MALE_SCORE_DEMOGRAPHIC_GG_RATING,30_44_MALE_NUM_DEMOGRAPHIC_GG_RATING,Over_45_MALE_SCORE_DEMOGRAPHIC_GG_RATING,Over_45_MALE_NUM_DEMOGRAPHIC_GG_RATING,AllAges_FEMALE_SCORE_DEMOGRAPHIC_GG_RATING,AllAges_FEMALE_NUM_DEMOGRAPHIC_GG_RATING,Under_18_FEMALE_SCORE_DEMOGRAPHIC_GG_RATING,Under_18_FEMALE_NUM_DEMOGRAPHIC_GG_RATING,18_29_FEMALE_SCORE_DEMOGRAPHIC_GG_RATING,18_29_FEMALE_NUM_DEMOGRAPHIC_GG_RATING,30_44_FEMALE_SCORE_DEMOGRAPHIC_GG_RATING,30_44_FEMALE_NUM_DEMOGRAPHIC_GG_RATING,Over_45_FEMALE_SCORE_DEMOGRAPHIC_GG_RATING,Over_45_FEMALE_NUM_DEMOGRAPHIC_GG_RATING
0,tt0078748,Alien,"Alien,Alien  El octavo pasajero,Alien,Alien, de achtste passagier,Alien, o Oitavo Passageiro,Alien, o º Passageiro,Пришълецът,L'étranger: le huitième passager,Alien,异形,Alien: Osmi putnik,Vetřelec,Vetřelec,Votrelec,Vetřelec,Alien  Den  passager,Fazaei,Tulnukas,Alien  den  passageraren,Alien  kahdeksas matkustaja,Alien  Kahdeksas matkustaja,Alien  Le ème passager,Alien, le huitième passager,Alien  Director's Cut,Alien: Das unheimliche Wesen aus einer fremden Welt,Άλιεν: Ο επιβάτης του διαστήματος,A nyolcadik utas: a Halál,Alien,Alien,Biganeh,HaNose'a HaShmini,Alien,Alien,エイリアン,Svetimas,Alien, el ° pasajero,Alien,Alien: Den  passasjer,Alien  El octavo pasajero,Obcy   pasażer Nostromo,Alien  O º Passageiro,Alien,Чужой,Осми путник,Туђин,Votrelec,Osmi potnik,Чужой,Alien, el octavo pasajero: El montaje del director,Alien, el octavo pasajero,Alien,Alien,Alien  den åttonde passageraren,異形,Yaratık,Чужий,Alien,Alien: The Director's Cut,Star Beast,Alien, el octavo pasajero,Alien  Das unheimliche Wesen aus einer fremden Welt,Alien  El octavo pasajero,Осми путник,Alien: Osmi putnik","Argentina,Australia,Belgium,Brazil,Brazil,Bulgaria,Canada,Canada,China,Croatia,Czech Republic,Czechoslovakia,Czechoslovakia,Czechoslovakia,Denmark,Egypt,Estonia,Finland,Finland,Finland,France,France,Germany,Germany,Greece,Hungary,India,India,Iran,Israel,Italy,Japan,Japan,Lithuania,Mexico,Mexico,Norway,Peru,Poland,Portugal,Romania,Russia,Serbia,Serbia,Slovakia,Slovenia,Soviet Union,Spain,Spain,Spain,Sweden,Sweden,Taiwan,Turkey,Ukraine,UK,USA,USA,Uruguay,West Germany,Worldwide,Yugoslavia,Yugoslavia",1979.0,117.0,"70 mm 6-Track(70 mm prints),Dolby(as Dolby Stereo)","Color(Eastman Kodak),Color", 2.39 : 1,158.0,7.0,89.0,1.0,1416.0,460.0,"tt0090605,tt0103064,tt0082971,tt0088247,tt0107290,tt0103644,tt0086190,tt0081505,tt0076759,tt0080684,tt0095016,tt0133093","Aliens,Terminator 2: Judgment Day,Raiders of the Lost Ark,The Terminator,Jurassic Park,Alien³,Star Wars: Episode VI - Return of the Jedi,The Shining,Star Wars: Episode IV - A New Hope,Star Wars: Episode V - The Empire Strikes Back,Die Hard,The Matrix","632498.0,964703.0,855879.0,775911.0,832110.0,268845.0,918697.0,855203.0,1192861.0,1120395.0,760509.0,1611985.0","8.3,8.5,8.4,8.0,8.1,6.5,8.3,8.4,8.6,8.7,8.2,8.7","In the distant future, the crew of the commercial spaceship Nostromo are on their way home when they pick up a distress call from a distant moon. The crew are under obligation to investigate and the spaceship descends on the moon afterwards. After a rough landing, three crew members leave the spaceship to explore the area on the moon. At the same time as they discover a hive colony of some unknown creature, the ship's computer deciphers the message to be a warning, not a distress call. When one of the eggs is disturbed, the crew realizes that they are not alone on the spaceship and they must deal with the consequences.","alien,female protagonist,spaceship,outer space,creature,trapped,survival horror,monster,minimal cast,future,first of series,android,survival,robot as menace,computer,xenomorph,space travel,impregnation,heroine,fear,cat,trapped in space,title spoken by character,technology,spacesuit,one word title,gore,escape pod,creature feature,blood,alien planet,alien egg,acid,22nd century,human body as an alien host,xenophobia,tough girl,female hero,face hugger,ellen ripley character,cat and mouse,alien parasite,alien monster,spacecraft,science officer,robot,human versus alien,vomiting,violence,very little dialogue,techne,spaceship setting,single set production,shady corporation,mission,hibernation,flamethrower,first part,feline,escape,egg,containment,combat,claustrophobic setting,cargo spaceship,blockbuster,claustrophobia,bare chested male,cult film,strobe light,reverse footage,murder,exploration,death,cryogenics,critique of capitalism,burial in space,body snatching,alone against the odds,alien reproduction,alien intrusion,alien contact,cyberpunk,warning,vacuum,suspended animation,shedded skin,psychotronic film,planet,orchestral music score,orange tabby cat,lone survivor,lens flare,killing machine,facehugger,f rated,expressionist,blood splatter,alien villain,airlock,undressing,sole black character dies cliche,space marine,dystopian future,corrupting influence of capitalism,bio organic weapon,alien hunter,neo noir,british horror,homing beacon,x rayed skeleton,video screen,tentacle,parasite,paranoia,malfunctioning android,human in outer space,gothic,goth,feminist,death of title character,colony,character repeating someone else's dialogue,bearded man,attack,american horror,alien possession,year 2122,villain,travelling,tragedy,sucked into outer space,stasis,spaceship officer,spaceship mechanic,spaceship explosion,spaceship crew,space mining company,slime,shuttle,self destructiveness,rampage,original story,navigator,national film registry,mutilation,monster movie,megacorporation,lifting someone into the air,lifting an adult into the air,lifting a male into the air,killing an alien,journey,incubation,human prey,human,huis clos,horror icon,hatch,female butt jiggle,exploding ship,expendable,disembodied head,decapitation,cult classic,cryonics,corruption,code breaking,chest pains,characters killed one by one,cattle prod,bulkhead,black man,black hair,black american,beard,beacon,android villain,android pretends to be human,all star cast,alien hunt,airshaft,2120s","13.0,10.083333333333334,10.0,10.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.25,2.25,2.25,2.25,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8,1.8,1.5,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.2857142857142858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan","USA,Soviet Union,USA,Japan,Brazil,Puerto Rico,Spain,UK,UK,France,Belgium,Colombia,Ireland,Spain,South Africa,Denmark,Portugal,Italy,Netherlands,West Germany,Austria,Finland,Philippines,Singapore,Israel,Sweden,Cyprus,Greece,Norway,Hong Kong,Malaysia,Mexico,Australia,India,Mexico,Argentina,Chile,Bolivia,Poland,New Zealand,Peru,Jamaica,Taiwan,Egypt,South Africa,Uruguay,Venezuela,Iceland,Hungary,India,Turkey,Czechoslovakia,Thailand,South Korea,Canada,France,USA,Ireland,Belgium,Germany,Netherlands,Spain,Mexico,Puerto Rico,Ireland,Norway,USA,UK,Ireland,France,Australia,Sweden,Italy,Poland,Brazil,Japan,Argentina,Canada,Hungary,Spain,Spain,Spain,USA,Lithuania,China,Ukraine,Argentina,Netherlands,Ukraine,Israel,France,Italy,Mexico","25 May 1979,28 May 1979,22 June 1979,21 July 1979,20 August 1979,30 August 1979,September 1979,1 September 1979,6 September 1979,12 September 1979,13 September 1979,13 September 1979,14 September 1979,25 September 1979,3 October 1979,12 October 1979,21 October 1979,25 October 1979,25 October 1979,25 October 1979,26 October 1979,26 October 1979,31 October 1979,31 October 1979,2 November 1979,2 November 1979,5 November 1979,5 November 1979,13 November 1979,14 November 1979,15 November 1979,2 December 1979,6 December 1979,6 December 1979,21 December 1979,25 December 1979,25 December 1979,1 January 1980,2 January 1980,24 January 1980,24 January 1980,6 February 1980,16 February 1980,10 March 1980,10 March 1980,28 March 1980,28 March 1980,18 December 1980,15 January 1981,30 January 1981,November 1981,1 July 1982,28 August 1982,1 October 1987,6 September 2003,13 September 2003,9 October 2003,17 October 2003,22 October 2003,23 October 2003,23 October 2003,24 October 2003,24 October 2003,24 October 2003,25 October 2003,29 October 2003,29 October 2003,31 October 2003,31 October 2003,12 November 2003,13 November 2003,13 November 2003,14 November 2003,14 November 2003,19 December 2003,31 January 2004,5 February 2004,4 February 2011,4 September 2014,19 December 2014,11 January 2015,5 February 2015,10 March 2017,9 May 2017,16 June 2017,19 July 2017,5 April 2019,13 April 2019,27 May 2019,30 July 2019,14 September 2019,29 October 2019,21 February 2020","['Shepperton Studios,Shepperton,Surrey,England,UK', 'Acton Lane Power Station,Acton Lane,London,England,UK', 'Bray Studios,Down Place,Oakley Green,Berkshire,England,UK']",['5 July 1978 - 2 October 1978'],78900000.0,$,"Horror,Sci-Fi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"UK,USA","[0.41418763830543937, 0.0]","[0.4470723964757062, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,English,[0.0],[5910000000.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,1979-06-22,11000000.0,$,352788128.0,$,1979-05-28,May 1979,81765459.0,$,,108283202.0,$,,Ridley Scott,[54900000.0],"Dan O'Bannon,Dan O'Bannon","[408000.0, 408000.0, nan]","Tom Skerritt,Sigourney Weaver,Veronica Cartwright,Harry Dean Stanton,John Hurt,Ian Holm,Yaphet Kotto,Bolaji Badejo,Helen Horton","Sigourney Weaver,Tom Skerritt,John Hurt","Dallas,Ripley,Lambert,Brett,Kane,Ash,Parker,Alien,Mother (voice)","[699000.0, 259000.0, 68900000.0, 157000.0, 1420000.0, 2200000.0, 36700.0, 1840000.0, 2130000.0]",['Brandywine Productions'],[594000.0],R,18.0,"{'Argentina': '13', 'Australia': 'M', 'Brazil': '14', 'Canada': 'PG', 'Czech Republic': '15', 'Denmark': '15', 'Finland': 'K-18', 'France': '12', 'Germany': '16', 'Hong Kong': 'IIB', 'Hungary': '18', 'Iceland': '16', 'India': 'A', 'Ireland': '15', 'Israel': '16', 'Italy': 'T', 'Japan': 'G', 'Malaysia': '18', 'Mexico': 'A', 'Netherlands': '16', 'New Zealand': 'M', 'Norway': '16', 'Peru': '14', 'Philippines': 'R-18', 'Portugal': 'M/16', 'Russia': '18+', 'Singapore': 'PG13', 'South Africa': '10', 'South Korea': '18', 'Spain': '13', 'Sweden': '15', 'Taiwan': 'R-15', 'United Kingdom': '18', 'United States': 'TV-PG', 'Ukraine': '16', 'West Germany': '16'}",6.0,Mild,11.0,Moderate,1.0,Moderate,1.0,Mild,10.0,Severe,8.4,758374.0,8.4,9.0,4301.0,0.6,1992.0,0.3,2867.0,0.4,5257.0,0.7,11936.0,1.6,31416.0,4.1,100931.0,13.3,213042.0,28.1,214926.0,28.3,171901.0,22.7,8.6,896.0,8.6,131657.0,8.4,324701.0,8.4,758569.0,8.5,498.0,8.3,124682.0,8.4,308914.0,8.7,106768.0,8.5,496737.0,8.5,398.0,8.3,104947.0,8.5,269457.0,8.7,91601.0,8.2,71190.0,8.1,61.0,8.0,17755.0,8.2,35560.0,8.5,13474.0
